x_coord,y_coord,defect_density,particle_size_um,electrical_fail_rate,distance_from_center,true_pattern
0.221,0.633,0.8525017338603564,1.0058083060683263,0.6275572270306755,0.67,Local Cluster
0.666,0.106,0.17357287532956225,0.6813772706795862,0.07273286968738073,0.674,Random
-0.871,0.255,0.8418683596243485,0.7091167543887231,0.6535600065701874,0.908,Edge Ring
0.038,0.096,0.43108749357225035,3.100737648278432,0.5999477231380166,0.103,Scratch
-0.209,0.489,0.04303236215253394,0.5375918800404345,0.0016987062853500642,0.532,Random
0.018,-0.098,1.0,1.3475590838926903,0.5880924331450014,0.1,Center Spot
0.584,0.374,0.6221487888362269,1.1405952868159888,0.5957419301245501,0.693,Local Cluster
-0.07,-0.992,0.8593167978236695,0.9001716541924932,0.6765951213460732,0.994,Edge Ring
0.091,-0.359,0.14742702965370477,0.4167425847243261,0.04549580515221485,0.371,Random
0.827,0.476,0.6248027725405488,0.3664091573432944,0.5252983246432796,0.955,Edge Ring
0.722,0.464,0.6204887364514603,0.8445192674994861,0.6554732387921562,0.859,Local Cluster
0.667,-0.311,0.051883748052854915,0.48599361170624217,0.014823850963885438,0.736,Random
0.573,-0.803,0.5889263485457604,1.0028611324583998,0.640421780121661,0.986,Edge Ring
0.31,0.478,0.6170301970971113,0.7857371834678135,0.7888200597474191,0.57,Local Cluster
0.111,-0.22,0.010799444383517183,0.21400477908477133,0.02297587314858297,0.246,Random
-0.261,0.223,0.08253796915380886,0.4485541792176788,0.06659379534412521,0.343,Random
-0.753,0.644,0.7454410008688516,0.8328098379866816,0.7144520009970879,0.99,Edge Ring
0.595,0.426,0.5604135788809599,1.5924510924816357,0.6995710316265946,0.732,Local Cluster
-0.037,0.049,0.07140453999345252,0.6009967237557847,0.015800443057348547,0.061,Random
-0.711,-0.548,0.7514553871522908,1.1249339798927096,0.6655737127844334,0.897,Edge Ring
0.313,0.036,0.0665225308760621,0.6677149390421112,0.19214942804176524,0.315,Random
0.001,0.009,0.7381284502447921,1.4239168436925227,0.5609496627675935,0.009,Center Spot
0.004,0.415,0.10987338964098405,0.45048334493764247,0.07614954706190652,0.415,Random
-0.298,0.42,0.03694597866052187,0.5436920678822311,0.008290192182420542,0.515,Random
-0.726,-0.132,0.5142018157043747,3.171918906953209,0.5396797093321926,0.738,Scratch
-0.238,0.027,0.06291381696840248,0.49936089705659525,0.07127495575241681,0.24,Random
-0.642,-0.751,0.034042360028466896,0.6881394353252923,0.03437900552772997,0.988,Random
-0.551,-0.794,0.8288563293890536,1.0364168587450706,0.693246806046215,0.967,Edge Ring
0.483,0.496,0.6611608458670802,0.8509967523637995,0.7775246637009889,0.692,Local Cluster
-0.241,0.394,0.6365390029927084,0.8926501974158461,0.3463871445879825,0.462,Donut
0.494,0.129,0.022263769116149454,0.6308934909144254,0.026594099344019448,0.511,Random
-0.133,-0.544,0.6384066272208959,1.4663091561391608,0.2442329997510087,0.56,Donut
0.649,0.493,0.6977284760543128,0.9906758887218486,0.45163721827969067,0.815,Local Cluster
0.684,0.526,0.8525707045352796,1.1519501902166838,0.5928592243035431,0.863,Edge Ring
0.606,0.486,0.6261181644127558,1.2480184171508932,0.5338236037492514,0.777,Local Cluster
0.467,0.49,0.6839129174503439,1.5624817813615306,0.6102142627667203,0.677,Local Cluster
0.565,0.609,0.6502575043706679,1.6547545362574174,0.5694323801286814,0.83,Local Cluster
0.237,-0.675,0.3,0.5400710125248415,0.049633676650403004,0.716,Random
-0.159,-0.04,0.9143055390374636,1.316705184546922,0.8171038214365247,0.164,Center Spot
0.508,0.355,0.5912653978124983,0.5666115716750181,0.5381389681096316,0.62,Local Cluster
0.789,0.54,0.6043926896581622,0.9040502702381923,0.7109901691124754,0.956,Local Cluster
0.244,0.159,0.024790982863786747,0.6256152316639202,0.07350085715910677,0.291,Random
0.205,0.428,0.5539057741638858,1.1971851233208504,0.5525608759460907,0.475,Donut
0.129,-0.309,0.24224587717518387,0.41912697528236514,0.009114244101148998,0.334,Random
-0.314,0.686,0.04390216333443909,0.7293585592120635,0.08397106281880545,0.755,Random
0.388,0.82,0.7476870396468585,0.8193902039879282,0.7356499308578005,0.907,Edge Ring
0.492,0.396,0.5928158722353818,1.355368727964595,0.4779204613119971,0.632,Local Cluster
0.599,0.129,0.012824401965522654,0.6471584852546555,0.10910643096316791,0.613,Random
-0.291,-0.157,0.6839417519670627,2.8996668815749316,0.3,0.331,Scratch
0.532,0.573,0.6254529620138258,1.6648465752354589,0.7032696869547465,0.781,Local Cluster
-0.071,0.129,0.844748454798822,1.3120031746547622,0.534390528609518,0.147,Center Spot
-0.164,-0.025,0.5853661625822595,2.6528775916704626,0.798624691007733,0.165,Scratch
0.666,0.615,0.5683577652084388,1.4226918068323706,0.48310609046347713,0.906,Local Cluster
0.073,0.03,0.0665034343954882,0.3532970464178713,0.012880746368730373,0.079,Random
0.962,-0.148,0.13360493794576497,0.2760268993193529,0.009431987176699741,0.974,Random
-0.751,0.651,0.7385818948309802,0.8770000285487098,0.7755183395143891,0.994,Edge Ring
0.053,-0.981,0.7905918706618691,0.681497007543404,0.8357066364615404,0.983,Edge Ring
0.039,0.661,0.6862115383857612,1.003289089427504,0.5518289300667447,0.663,Donut
-0.889,-0.052,0.6927415450534656,0.7170191877097655,0.872270432408743,0.89,Edge Ring
0.423,0.492,0.6605162842409846,0.9417601932643953,0.6274302637647233,0.649,Local Cluster
-0.018,0.226,0.7896897893976302,1.242051614919025,0.6596206250772653,0.226,Center Spot
0.554,0.473,0.8115636200283777,0.7965097958873562,0.6088980959903959,0.728,Local Cluster
0.066,-0.611,0.618351618994383,1.0143148437155023,0.5625110720255275,0.615,Donut
-0.03,-0.002,0.8614017615523506,1.7723123846630595,0.6506167135425527,0.03,Center Spot
0.645,0.816,0.6916497760304089,1.3163216969210596,0.7270751848243427,1.04,Local Cluster
0.373,-0.594,0.09655837109090118,0.4224900036872768,0.013206775731350427,0.702,Random
0.82,-0.367,0.07139923598394937,0.4645194602701957,0.03902374873986142,0.899,Random
0.706,0.569,0.6639255930419554,1.3602161000689,0.6547583690867717,0.906,Local Cluster
-0.104,-0.977,0.020911930084783373,0.7779065038325556,0.07643857153764659,0.982,Random
0.197,0.48,0.6705433390589536,0.35581853480178505,0.24518620123578666,0.519,Donut
0.582,-0.301,0.7385958083387917,1.2164948095729495,0.44988503683241465,0.655,Donut
0.595,0.607,0.41410518433520227,1.6946118872972622,0.6580014354123478,0.85,Local Cluster
-0.951,0.167,0.7567934632340305,0.6800597250760477,0.5518364325927889,0.965,Edge Ring
0.738,-0.449,0.9000991525964603,0.6644160002356224,0.4204884857338609,0.864,Edge Ring
0.602,0.563,0.6422537391747694,0.8560655417046731,0.6181762580951117,0.824,Local Cluster
-0.377,-0.399,0.48619335350718107,1.3775948057868517,0.6582476719954049,0.548,Donut
0.634,0.629,0.7995656392027831,1.0253371239110398,0.5004254740947148,0.893,Local Cluster
0.004,-0.1,0.7385199585221882,1.6214536148370735,0.703365772680212,0.1,Center Spot
0.468,0.155,0.041935051778811454,0.4809285675864498,0.007843575105036589,0.493,Random
0.549,0.556,0.613329080091679,1.1621042454712618,0.4392107481498808,0.781,Local Cluster
-0.371,0.09,0.3,0.4879140397390901,0.07175431704627792,0.382,Random
0.101,-0.086,0.8097198467409072,1.4434626494458986,0.6938749240606233,0.132,Center Spot
-0.22,0.309,0.2164959555896414,0.2879213238686998,0.040958169878571114,0.38,Random
-0.12,0.96,0.8072724182172716,0.9135053958366272,0.5239650963733214,0.967,Edge Ring
0.515,0.679,0.5803614755508004,1.1897766161480363,0.4716221546893889,0.852,Local Cluster
0.458,0.504,0.9024919754097875,1.1284458813724476,0.4673858389316784,0.681,Local Cluster
-0.166,0.38,0.6669621653643818,0.5750590571951952,0.3710163939287329,0.414,Donut
0.063,0.037,0.8188973431834617,1.526828222441643,0.5575850162106424,0.073,Center Spot
-0.857,0.171,0.7539412153095891,1.0065805948808506,0.7309686164280058,0.874,Edge Ring
0.247,0.871,0.8046725096506493,0.7457876008373033,0.6368065682640643,0.905,Edge Ring
0.233,-0.056,0.040255244888150285,0.6037954159119394,0.006689649168274534,0.24,Random
0.46,0.571,0.777271317958926,1.6216752437674504,0.6660537490450914,0.733,Local Cluster
0.71,0.471,0.03342178816560609,0.6442593729750572,0.020186350127036203,0.852,Random
0.668,0.582,0.4472674130088454,0.9883241270176875,0.44182635816081417,0.886,Local Cluster
0.3,0.579,0.6484867783865728,1.7366805836223493,0.7110458952793159,0.652,Local Cluster
0.369,0.562,0.5588097993386263,1.2010087116498462,0.49700249569858185,0.672,Local Cluster
0.835,0.527,0.5593942136702184,0.9022195724226227,0.5976445027876607,0.988,Local Cluster
0.083,-0.94,0.7316306440674131,0.758795710501418,0.6679199623754083,0.943,Edge Ring
-0.93,0.036,0.7385186763822086,1.0429198338471302,0.6425739923801652,0.93,Edge Ring
-0.744,0.486,0.6663009410024873,0.6164740651948242,0.650106326277308,0.889,Edge Ring
0.638,0.465,0.5980361868678871,1.0386631229494039,0.6157866837091489,0.789,Local Cluster
0.031,-0.021,0.005807892663116975,0.5817534320231453,0.014396442890184522,0.037,Random
0.598,0.46,0.571913747204247,0.9519360450866219,0.4969801130668434,0.754,Local Cluster
0.75,0.613,0.6044044691685537,0.9497242273070018,0.7397907102508947,0.969,Local Cluster
0.56,0.524,0.6309230062818415,1.6920381047251078,0.48149426409436846,0.767,Local Cluster
0.549,0.67,0.6480861372928839,1.1427570187680018,0.5104637478404281,0.866,Local Cluster
-0.194,-0.634,0.488322056524246,1.5243335200545765,0.4911056575594872,0.663,Donut
-0.016,-0.661,0.6211192666603946,1.659428289934878,0.42832220980205227,0.661,Donut
0.663,0.685,0.7966639090977253,0.669536055669564,0.6264586934576327,0.953,Edge Ring
0.48,-0.823,0.12745168331676943,0.7391844712378641,0.09136826720981621,0.953,Random
0.209,-0.089,0.8837359603038806,2.064082346829346,0.6489457460982329,0.227,Center Spot
-0.859,-0.243,0.570757898733655,2.4039285347046495,0.765915383587394,0.893,Scratch
0.57,0.431,0.5158403583418844,1.2369492876348753,0.695532070327593,0.715,Local Cluster
0.692,0.547,0.7641928825956941,0.8204367902286779,0.49492578809185017,0.882,Edge Ring
0.253,-0.933,0.0631250446532728,0.38774536830255085,0.05828593303099114,0.967,Random
0.534,0.444,0.08553157401173424,0.5803985826932302,0.14217566945306173,0.695,Random
0.565,0.223,0.45183261750353454,1.1711069719461518,0.4276361638615089,0.607,Local Cluster
0.909,-0.402,0.7450213599140385,0.5227753661757657,0.800518056190045,0.994,Edge Ring
-0.079,-0.202,0.6811752209126569,1.5581975767695115,0.696257657809198,0.217,Center Spot
-0.707,-0.008,0.04978440301648245,0.6080569997610699,0.0728333936350735,0.707,Random
0.482,0.004,0.466404869870468,0.8203200473254987,0.6195306036169165,0.482,Donut
0.898,-0.245,0.7253462887050639,0.7923309370337186,0.664666697874634,0.931,Edge Ring
0.701,-0.073,0.02994382060474087,0.6832639730277288,0.0389985297662043,0.704,Random
0.28,0.106,0.6728318508196568,3.4261047993291474,0.49206657328854686,0.299,Scratch
-0.582,0.264,0.06187421618471702,0.44782517629338686,0.006986437717712322,0.639,Random
0.601,0.664,0.619815282415058,0.9608980950436132,0.6925454208636197,0.896,Local Cluster
0.489,0.598,0.6716042650473941,1.1814804781390336,0.4916210660585075,0.773,Local Cluster
0.399,0.465,0.5898814761773371,0.7314814200198152,0.7177896693445664,0.613,Local Cluster
0.656,0.077,0.4916888110553941,0.5495086725723184,0.4324304249784078,0.661,Donut
-0.824,0.456,0.8115025826471945,0.9028904786516654,0.8131819141392291,0.942,Edge Ring
-0.51,0.834,0.8014665642740655,0.7092697637711952,0.9020015118679872,0.978,Edge Ring
0.97,0.047,0.5782232156227273,0.5499107443474167,0.3577790897159754,0.971,Edge Ring
0.225,0.028,0.6203542697959584,2.449051228186048,0.5294973387848814,0.227,Scratch
-0.034,0.034,0.6581786284671267,0.9644582136450265,0.6581447688712384,0.048,Center Spot
-0.173,-0.032,0.8098379112249694,1.9819171288488682,0.687717263913758,0.176,Center Spot
0.081,-0.177,0.7672884928297583,1.903044184535999,0.6196915425715848,0.195,Center Spot
0.36,-0.706,0.02631691148748727,0.6326455486298589,0.0372890861744037,0.792,Random
-0.182,-0.116,0.7405384863291118,2.703512187478436,0.5743564928513368,0.216,Scratch
-0.034,0.596,0.4465029318031074,1.1371709230891494,0.6904125714734866,0.597,Donut
-0.041,0.629,0.5331018661273922,0.4073120285750844,0.6139428713226525,0.63,Donut
0.354,0.633,0.7087742517298944,0.7541373866515864,0.49672349454717124,0.725,Local Cluster
0.556,0.483,0.8358078029585744,1.4708513777886014,0.4839200932653302,0.737,Local Cluster
0.598,-0.664,0.9457209199624906,0.5219959705322241,0.7873465988366541,0.894,Edge Ring
0.14,0.548,0.07480491993520488,0.474134169203973,0.009653549608055735,0.565,Random
0.454,0.601,0.10071463747400662,0.618137514245362,0.040720384451901015,0.753,Random
0.526,-0.682,0.7544525685455119,1.0936655769500092,0.525994861598148,0.862,Edge Ring
0.743,0.605,0.5711057668466557,1.0703579860872139,0.6369212753710791,0.958,Local Cluster
0.556,0.742,0.10894598448324767,0.480805381713906,0.05245351988925187,0.927,Random
0.61,0.233,0.4930695746835128,2.6370423806284147,0.6646098290895237,0.653,Scratch
-0.176,0.197,0.00433746509717669,0.4264454164715642,0.03628466907711388,0.264,Random
0.191,-0.67,0.4375901949948484,1.1686413826495248,0.5033946461090348,0.697,Donut
0.487,0.308,0.6014981679994383,0.7535385593259464,0.7220084700777731,0.576,Local Cluster
0.687,0.622,0.7319836845747167,0.5641243986556507,0.7221351945827561,0.927,Local Cluster
-0.33,0.554,0.40819062182751253,0.8141426026976339,0.5414836365525612,0.644,Donut
-0.408,0.089,0.5052014753679569,1.1517338101792411,0.5288237347684129,0.417,Donut
-0.461,-0.222,0.16687925578943605,0.6767876124081647,0.0017929202742500783,0.512,Random
-0.188,-0.11,0.6975745848259072,1.577768584573271,0.6509760288032136,0.218,Center Spot
-0.76,-0.386,0.6743312247018238,0.9877915166691836,0.7081807418566964,0.853,Edge Ring
-0.386,0.591,0.06633249204363008,0.583164547592586,0.020859779317099637,0.706,Random
0.713,0.574,0.4811701723154615,0.8447026514020486,0.779203829793647,0.916,Local Cluster
-0.429,-0.345,0.10787794288868682,0.44097516419958543,0.001890241712266013,0.551,Random
0.018,0.023,0.6891859854171839,1.6710957840695597,0.7678415830910228,0.029,Center Spot
-0.28,-0.107,0.0522666357941659,0.3312617677761741,0.0207296175157618,0.3,Random
0.109,0.102,0.9362951805469929,1.682026418045073,0.7089353821250105,0.149,Center Spot
0.712,0.002,0.002173470148717548,0.37895093215380105,0.01251896184011401,0.712,Random
-0.557,0.315,0.4690201607417584,0.9245035257925984,0.4204619246544519,0.64,Donut
-0.216,-0.016,0.7516015206010515,0.5,0.749439129233608,0.217,Center Spot
0.03,-0.176,0.08847372324724587,0.698595599687951,0.0021399271342924984,0.179,Random
-0.068,-0.017,0.798707583728059,1.1709853184256958,0.5091643561056909,0.07,Center Spot
0.269,-0.07,0.0576135541061589,0.6066449568749849,0.06240042278400798,0.278,Random
-0.038,-0.038,0.15312814674402442,0.5030992227661832,0.05851392378905545,0.054,Random
-0.14,-0.111,0.1301911732765689,0.4708263721925081,0.0893371172017211,0.178,Random
0.715,0.45,0.2867648735226447,0.6107341546534863,0.05140388083407737,0.844,Random
-0.051,0.41,0.061009381143432025,0.4375236064057231,0.06375453800218632,0.413,Random
0.095,-0.759,0.11968700241205918,0.1974831240398885,0.06961896865487292,0.765,Random
-0.259,-0.375,0.5711513769294747,0.7029451432856197,0.5956043761231801,0.456,Donut
-0.252,-0.057,0.6757153320670322,3.1163088385769075,0.45676747634799364,0.258,Scratch
-0.107,-0.001,0.09029219580059358,0.5914186571881734,0.011990295962456455,0.107,Random
0.547,0.575,0.8698847845190852,0.7316540752397187,0.588202302883105,0.793,Local Cluster
-0.13,-0.002,0.6696678360870432,1.6758833381704634,0.6555964702559274,0.13,Center Spot
0.085,0.879,0.701086566177153,0.856454029391476,0.6781793131272489,0.883,Edge Ring
-0.772,-0.453,0.8518186935727632,1.147200844216925,0.6425159832725266,0.895,Edge Ring
0.412,0.145,0.7095094903322656,1.6530821447696658,0.40275080446949485,0.437,Scratch
-0.531,0.13,0.3706741134130743,1.0814877833885994,0.32166235024064455,0.547,Donut
-0.398,0.191,0.5225191970434455,0.9048929926711681,0.4592854373489281,0.441,Donut
-0.754,0.152,0.010704807602319637,0.40853510567709994,0.01258476383991934,0.769,Random
-0.145,0.117,0.07289821334288347,0.5631960073739523,0.025640152544933983,0.187,Random
0.494,-0.311,0.5335617041800585,1.2076287912385915,0.4685009092139201,0.584,Donut
0.686,0.459,0.5669557480771164,1.7373342291047515,0.5995661142433244,0.826,Local Cluster
-0.373,-0.293,0.0024441050604458144,0.3432344903002619,0.088411448766887,0.475,Random
-0.597,0.308,0.5789759417057877,1.2901063572259597,0.6278211073840343,0.672,Donut
0.67,0.663,0.5476621100097427,0.5569622592662852,0.7331429501956522,0.943,Edge Ring
0.082,0.017,0.0997446490653238,0.43151608891018417,0.02610154982526642,0.084,Random
0.488,0.424,0.8212983364066826,1.1970529289144582,0.6193913697269695,0.647,Local Cluster
0.018,-0.861,0.7775458137290202,0.6720392536341769,0.7668992948366519,0.862,Edge Ring
0.023,0.094,0.6668539627634473,1.9753727484544554,0.6796469795567963,0.096,Center Spot
0.147,-0.037,0.7491608789033167,3.01740022808605,0.6400328326287389,0.151,Scratch
0.101,0.221,0.011927313926357437,1.043791442954641,0.0654547228667721,0.243,Random
0.491,0.49,0.95,0.8780120823204303,0.3941090288743697,0.693,Local Cluster
-0.588,0.195,0.468828824994464,1.7830075485077927,0.40103759896289026,0.619,Donut
-0.11,0.782,0.0325969869003371,0.6152316270870146,0.023739938182771415,0.79,Random
0.494,0.153,0.7254968661291973,2.077835270103946,0.5247708409358043,0.517,Scratch
-0.155,-0.501,0.3871267586505191,0.9663257031046039,0.275366502710505,0.524,Donut
-0.647,-0.286,0.057338039359120664,0.39986395828762406,0.10335169185868442,0.707,Random
0.011,-0.14,0.035130026723752754,0.33090440721739345,0.007809618401130847,0.141,Random
0.097,0.989,0.5229693743331727,0.8338680403226779,0.6368226214814902,0.993,Edge Ring
-0.046,0.065,0.9171553954886124,1.1087985187456855,0.812756403797832,0.079,Center Spot
0.326,0.706,0.6962177194110569,0.6008027115247075,0.6539412569380402,0.778,Local Cluster
0.801,0.39,0.7882710480994674,0.5862661597470206,0.6186941704984408,0.891,Edge Ring
0.59,0.025,0.05004468876937923,0.4606371239460471,0.00246434971100953,0.591,Random
0.706,0.394,0.5252025685401461,0.7855898892237894,0.7188762726057847,0.809,Local Cluster
-0.58,0.784,0.015974695146071635,0.461751755929853,0.07481063701549344,0.975,Random
0.202,0.057,0.008232560389438467,0.36559182726277484,0.2,0.21,Random
0.584,0.621,0.6111429567441433,1.4541596857741321,0.7264880673797675,0.852,Local Cluster
-0.859,-0.219,0.6096130363911052,1.9660489798036584,0.5900722110918866,0.886,Scratch
0.921,-0.281,0.676347438353834,0.914802006364477,0.8186107489449022,0.962,Edge Ring
